crimeCategory,latitude,longitude
KIDNAPPING AND ABDUCTION,12.995288,77.573901
KIDNAPPING AND ABDUCTION,13.00354,77.567957
KIDNAPPING AND ABDUCTION,12.946584,77.6726819
KIDNAPPING AND ABDUCTION,13.019789,77.526409
KIDNAPPING AND ABDUCTION,12.918012,77.636906
KIDNAPPING AND ABDUCTION,12.920959,77.635348
KIDNAPPING AND ABDUCTION,12.914275,77.577519
KIDNAPPING AND ABDUCTION,13.0126,77.5118
KIDNAPPING AND ABDUCTION,12.850765,77.673196
KIDNAPPING AND ABDUCTION,12.887986,77.655246
KIDNAPPING AND ABDUCTION,12.880119,77.653726
KIDNAPPING AND ABDUCTION,12.87707,77.668754
KIDNAPPING AND ABDUCTION,12.87608,77.654104
KIDNAPPING AND ABDUCTION,12.856665,77.676311
KIDNAPPING AND ABDUCTION,12.849531,77.647484
KIDNAPPING AND ABDUCTION,12.877325,77.669262
KIDNAPPING AND ABDUCTION,12.873451,77.654024
KIDNAPPING AND ABDUCTION,12.872984,77.653751
KIDNAPPING AND ABDUCTION,13.011996,77.546761
KIDNAPPING AND ABDUCTION,13.012874,77.540916
KIDNAPPING AND ABDUCTION,13.0078,77.5157
KIDNAPPING AND ABDUCTION,13.014966,77.520892
KIDNAPPING AND ABDUCTION,12.997959,77.513065
KIDNAPPING AND ABDUCTION,12.969886,77.66897
KIDNAPPING AND ABDUCTION,12.898849,77.651549
KIDNAPPING AND ABDUCTION,12.928359,77.679883
KIDNAPPING AND ABDUCTION,12.95496,77.578016
KIDNAPPING AND ABDUCTION,12.97127,77.62767
KIDNAPPING AND ABDUCTION,12.997813,77.528812
KIDNAPPING AND ABDUCTION,12.971806,77.67609
KIDNAPPING AND ABDUCTION,12.96417,77.669757
KIDNAPPING AND ABDUCTION,12.969886,77.66897
KIDNAPPING AND ABDUCTION,12.879308,77.624674
KIDNAPPING AND ABDUCTION,12.890747,77.635459
KIDNAPPING AND ABDUCTION,12.893456,77.634006
KIDNAPPING AND ABDUCTION,12.88899,77.618631
KIDNAPPING AND ABDUCTION,12.886693,77.633148
KIDNAPPING AND ABDUCTION,12.926084,77.671089
KIDNAPPING AND ABDUCTION,12.886051,77.621113
KIDNAPPING AND ABDUCTION,12.963571,77.673071
KIDNAPPING AND ABDUCTION,12.962212,77.670145
KIDNAPPING AND ABDUCTION,12.922658,77.534766
KIDNAPPING AND ABDUCTION,12.9179,77.534668
KIDNAPPING AND ABDUCTION,12.931758,77.540058
KIDNAPPING AND ABDUCTION,12.937194,77.54899
KIDNAPPING AND ABDUCTION,12.972828,77.522231
KIDNAPPING AND ABDUCTION,12.975524,77.523643
KIDNAPPING AND ABDUCTION,12.963725,77.514536
KIDNAPPING AND ABDUCTION,12.957821,77.521384
KIDNAPPING AND ABDUCTION,12.965923,77.521814
KIDNAPPING AND ABDUCTION,12.974494,77.52166
KIDNAPPING AND ABDUCTION,12.977769,77.540397
KIDNAPPING AND ABDUCTION,12.972731,77.520669
KIDNAPPING AND ABDUCTION,12.970963,77.524881
KIDNAPPING AND ABDUCTION,12.969968,77.528482
KIDNAPPING AND ABDUCTION,12.97107,77.52565
KIDNAPPING AND ABDUCTION,12.974082,77.521947
KIDNAPPING AND ABDUCTION,12.971121,77.518774
KIDNAPPING AND ABDUCTION,12.944078,77.521763
KIDNAPPING AND ABDUCTION,12.95156,77.528331
KIDNAPPING AND ABDUCTION,12.981998,77.527354
KIDNAPPING AND ABDUCTION,12.955032,77.53264
KIDNAPPING AND ABDUCTION,12.95666,77.52514
KIDNAPPING AND ABDUCTION,12.965923,77.521814
KIDNAPPING AND ABDUCTION,12.965923,77.521814
KIDNAPPING AND ABDUCTION,12.9735,77.52367
KIDNAPPING AND ABDUCTION,12.965059,77.532018
KIDNAPPING AND ABDUCTION,12.965774,77.530986
KIDNAPPING AND ABDUCTION,12.950901,77.527084
KIDNAPPING AND ABDUCTION,12.943399,77.526094
KIDNAPPING AND ABDUCTION,12.967442,77.522834
KIDNAPPING AND ABDUCTION,12.946465,77.525146
KIDNAPPING AND ABDUCTION,12.930665,77.54374
KIDNAPPING AND ABDUCTION,12.974938,77.524431
KIDNAPPING AND ABDUCTION,12.955389,77.525101
KIDNAPPING AND ABDUCTION,13.01592,77.652896
KIDNAPPING AND ABDUCTION,12.99,77.5524
KIDNAPPING AND ABDUCTION,12.997356,77.525673
KIDNAPPING AND ABDUCTION,12.995326,77.550545
KIDNAPPING AND ABDUCTION,12.898882,77.651143
KIDNAPPING AND ABDUCTION,12.969992,77.576796
KIDNAPPING AND ABDUCTION,13.014571,77.633218
KIDNAPPING AND ABDUCTION,12.966543,77.533705
KIDNAPPING AND ABDUCTION,12.965856,77.527695
KIDNAPPING AND ABDUCTION,12.966344,77.534072
KIDNAPPING AND ABDUCTION,12.953176,77.613084
KIDNAPPING AND ABDUCTION,12.966362,77.608022
KIDNAPPING AND ABDUCTION,12.958374,77.599366
KIDNAPPING AND ABDUCTION,12.960706,77.616067
KIDNAPPING AND ABDUCTION,12.951929,77.613841
KIDNAPPING AND ABDUCTION,12.968032,77.569862
KIDNAPPING AND ABDUCTION,12.954763,77.614012
KIDNAPPING AND ABDUCTION,12.973306,77.60058
KIDNAPPING AND ABDUCTION,12.96697,77.5986509
KIDNAPPING AND ABDUCTION,12.961464,77.612593
KIDNAPPING AND ABDUCTION,12.952418,77.612922
KIDNAPPING AND ABDUCTION,12.952546,77.534966
KIDNAPPING AND ABDUCTION,12.944459,77.570391
KIDNAPPING AND ABDUCTION,12.935697,77.575824
KIDNAPPING AND ABDUCTION,12.9334,77.5677
KIDNAPPING AND ABDUCTION,12.94327,77.570842
KIDNAPPING AND ABDUCTION,12.966846,77.56554
KIDNAPPING AND ABDUCTION,12.927547,77.677544
KIDNAPPING AND ABDUCTION,12.9671843,77.5685071
KIDNAPPING AND ABDUCTION,12.986378,77.631896
KIDNAPPING AND ABDUCTION,12.986378,77.631896
KIDNAPPING AND ABDUCTION,12.982975,77.657594
KIDNAPPING AND ABDUCTION,12.993811,77.639458
KIDNAPPING AND ABDUCTION,12.974772,77.676831
KIDNAPPING AND ABDUCTION,12.993811,77.639458
KIDNAPPING AND ABDUCTION,12.995023,77.641807
KIDNAPPING AND ABDUCTION,12.995023,77.641807
KIDNAPPING AND ABDUCTION,12.984879,77.674606
KIDNAPPING AND ABDUCTION,12.968662,77.578811
KIDNAPPING AND ABDUCTION,12.893456,77.625861
KIDNAPPING AND ABDUCTION,12.90353,77.62703
KIDNAPPING AND ABDUCTION,12.910944,77.624577
KIDNAPPING AND ABDUCTION,12.975974,77.578618
KIDNAPPING AND ABDUCTION,12.967375,77.569087
KIDNAPPING AND ABDUCTION,12.961708,77.562324
KIDNAPPING AND ABDUCTION,12.995582,77.642094
KIDNAPPING AND ABDUCTION,12.982975,77.657594
KIDNAPPING AND ABDUCTION,12.982458,77.678372
KIDNAPPING AND ABDUCTION,12.996869,77.528755
KIDNAPPING AND ABDUCTION,12.990622,77.548004
KIDNAPPING AND ABDUCTION,12.88896,77.628767
KIDNAPPING AND ABDUCTION,12.861447,77.633028
KIDNAPPING AND ABDUCTION,12.889682,77.612816
KIDNAPPING AND ABDUCTION,13.002167,77.520914
KIDNAPPING AND ABDUCTION,12.907751,77.626158
KIDNAPPING AND ABDUCTION,12.890479,77.637363
KIDNAPPING AND ABDUCTION,12.904273,77.619625
KIDNAPPING AND ABDUCTION,12.895959,77.620896
KIDNAPPING AND ABDUCTION,12.895934,77.628859
KIDNAPPING AND ABDUCTION,13.011561,77.613313
KIDNAPPING AND ABDUCTION,13.010543,77.604615
KIDNAPPING AND ABDUCTION,12.894647,77.623626
KIDNAPPING AND ABDUCTION,13.010807,77.618826
KIDNAPPING AND ABDUCTION,12.9754,77.5168
KIDNAPPING AND ABDUCTION,13.011561,77.613313
KIDNAPPING AND ABDUCTION,13.011921,77.605649
KIDNAPPING AND ABDUCTION,13.011561,77.613313
KIDNAPPING AND ABDUCTION,13.011561,77.613313
KIDNAPPING AND ABDUCTION,12.9654339,77.5770529
KIDNAPPING AND ABDUCTION,12.990277,77.604584
KIDNAPPING AND ABDUCTION,13.013977,77.613914
KIDNAPPING AND ABDUCTION,13.019548,77.62043
KIDNAPPING AND ABDUCTION,12.967852,77.579193
KIDNAPPING AND ABDUCTION,12.977248,77.585191
KIDNAPPING AND ABDUCTION,12.967971,77.582049
KIDNAPPING AND ABDUCTION,12.943541,77.553664
KIDNAPPING AND ABDUCTION,12.93542,77.553178
KIDNAPPING AND ABDUCTION,12.953997,77.630939
KIDNAPPING AND ABDUCTION,12.989744,77.597107
KIDNAPPING AND ABDUCTION,12.94792,77.554832
KIDNAPPING AND ABDUCTION,12.932303,77.564101
KIDNAPPING AND ABDUCTION,12.916401,77.574156
KIDNAPPING AND ABDUCTION,12.911294,77.575775
KIDNAPPING AND ABDUCTION,12.835861,77.668754
KIDNAPPING AND ABDUCTION,12.834252,77.654157
KIDNAPPING AND ABDUCTION,12.95632,77.56521
KIDNAPPING AND ABDUCTION,13.01,77.64
KIDNAPPING AND ABDUCTION,13.01,77.64
KIDNAPPING AND ABDUCTION,12.929816,77.583639
KIDNAPPING AND ABDUCTION,12.990276,77.522107
KIDNAPPING AND ABDUCTION,12.98347,77.513838
KIDNAPPING AND ABDUCTION,12.984308,77.531046
KIDNAPPING AND ABDUCTION,12.989725,77.521939
KIDNAPPING AND ABDUCTION,12.99318,77.510972
KIDNAPPING AND ABDUCTION,12.981181,77.526311
KIDNAPPING AND ABDUCTION,12.985633,77.528
KIDNAPPING AND ABDUCTION,12.981945,77.531654
KIDNAPPING AND ABDUCTION,12.98339,77.532177
KIDNAPPING AND ABDUCTION,12.984328,77.52912
KIDNAPPING AND ABDUCTION,12.980354,77.526871
KIDNAPPING AND ABDUCTION,12.982945,77.527169
KIDNAPPING AND ABDUCTION,12.984723,77.514662
KIDNAPPING AND ABDUCTION,12.984365,77.529762
KIDNAPPING AND ABDUCTION,12.994409,77.533248
KIDNAPPING AND ABDUCTION,12.98488,77.512703
KIDNAPPING AND ABDUCTION,12.988176,77.530364
KIDNAPPING AND ABDUCTION,12.95986,77.57528
KIDNAPPING AND ABDUCTION,12.9966,77.528741
KIDNAPPING AND ABDUCTION,12.979791,77.527114
KIDNAPPING AND ABDUCTION,12.95694,77.57744
KIDNAPPING AND ABDUCTION,12.94416,77.598717
KIDNAPPING AND ABDUCTION,12.96862,77.57903
KIDNAPPING AND ABDUCTION,12.96011,77.5762
KIDNAPPING AND ABDUCTION,12.883365,77.569666
KIDNAPPING AND ABDUCTION,12.949542,77.563215
KIDNAPPING AND ABDUCTION,12.909706,77.572524
KIDNAPPING AND ABDUCTION,12.87843,77.583797
KIDNAPPING AND ABDUCTION,12.842247,77.602951
KIDNAPPING AND ABDUCTION,12.878491,77.577844
KIDNAPPING AND ABDUCTION,12.867427,77.584056
KIDNAPPING AND ABDUCTION,12.868409,77.580831
KIDNAPPING AND ABDUCTION,12.97546,77.56255
INSULTING MODESTY OF WOMEN (EVE TEASING),12.942427,77.543882
INSULTING MODESTY OF WOMEN (EVE TEASING),13.009824,77.533841
INSULTING MODESTY OF WOMEN (EVE TEASING),12.976281,77.598325
INSULTING MODESTY OF WOMEN (EVE TEASING),12.973583,77.66385
INSULTING MODESTY OF WOMEN (EVE TEASING),13.007901,77.616811
INSULTING MODESTY OF WOMEN (EVE TEASING),12.902619,77.582063
INSULTING MODESTY OF WOMEN (EVE TEASING),12.937135,77.61192
INSULTING MODESTY OF WOMEN (EVE TEASING),12.840048,77.663175
INSULTING MODESTY OF WOMEN (EVE TEASING),12.940353,77.608505
INSULTING MODESTY OF WOMEN (EVE TEASING),12.934517,77.619201
INSULTING MODESTY OF WOMEN (EVE TEASING),13.015051,77.536208
INSULTING MODESTY OF WOMEN (EVE TEASING),12.849339,77.647484
INSULTING MODESTY OF WOMEN (EVE TEASING),12.964146,77.528617
INSULTING MODESTY OF WOMEN (EVE TEASING),12.958462,77.526457
INSULTING MODESTY OF WOMEN (EVE TEASING),12.922443,77.675472
INSULTING MODESTY OF WOMEN (EVE TEASING),12.9818,77.5575
INSULTING MODESTY OF WOMEN (EVE TEASING),12.974583,77.609634
INSULTING MODESTY OF WOMEN (EVE TEASING),12.968978,77.569094
CRIMINAL BREACH OF TRUST,12.933207,77.621891
CRIMINAL BREACH OF TRUST,12.968918,77.587558
CRIMINAL BREACH OF TRUST,12.921917,77.560333
CRIMINAL BREACH OF TRUST,12.971551,77.584374
CRIMINAL BREACH OF TRUST,12.900459,77.563079
CRIMINAL BREACH OF TRUST,12.895488,77.562259
CRIMINAL BREACH OF TRUST,12.992966,77.576574
CRIMINAL BREACH OF TRUST,12.996831,77.583478
CRIMINAL BREACH OF TRUST,12.999024,77.581254
CRIMINAL BREACH OF TRUST,12.964775,77.603033
CRIMINAL BREACH OF TRUST,12.95878,77.570761
CRIMINAL BREACH OF TRUST,12.996435,77.569467
CRIMINAL BREACH OF TRUST,12.898357,77.605763
CRIMINAL BREACH OF TRUST,12.91521,77.613972
CRIMINAL BREACH OF TRUST,12.938249,77.568231
CRIMINAL BREACH OF TRUST,12.889688,77.571308
CRIMINAL BREACH OF TRUST,13.014042,77.655581
CRIMINAL BREACH OF TRUST,12.837255,77.649127
CRIMINAL BREACH OF TRUST,12.997,77.6144
CRIMINAL BREACH OF TRUST,12.954516,77.592656
CRIMINAL BREACH OF TRUST,12.948237,77.596846
CRIMINAL BREACH OF TRUST,13.019372,77.515806
CRIMINAL BREACH OF TRUST,12.928182,77.661316
CRIMINAL BREACH OF TRUST,12.849232,77.656005
CRIMINAL BREACH OF TRUST,12.917956,77.582941
CRIMINAL BREACH OF TRUST,12.942434,77.583029
CRIMINAL BREACH OF TRUST,12.928593,77.58132
CRIMINAL BREACH OF TRUST,12.884525,77.596195
CRIMINAL BREACH OF TRUST,12.930968,77.58511
CRIMINAL BREACH OF TRUST,12.935936,77.588111
CRIMINAL BREACH OF TRUST,12.937551,77.573635
CRIMINAL BREACH OF TRUST,12.896628,77.613308
CRIMINAL BREACH OF TRUST,12.999244,77.610705
CRIMINAL BREACH OF TRUST,12.999437,77.61954
CRIMINAL BREACH OF TRUST,12.999186,77.618857
CRIMINAL BREACH OF TRUST,12.890063,77.577024
CRIMINAL BREACH OF TRUST,12.951588,77.540211
CRIMINAL BREACH OF TRUST,12.979658,77.614094
CRIMINAL BREACH OF TRUST,12.955086,77.654482
CRIMINAL BREACH OF TRUST,12.937447,77.601939
CRIMINAL BREACH OF TRUST,12.9856,77.5337
CRIMINAL BREACH OF TRUST,13.005459,77.569199
CRIMINAL BREACH OF TRUST,13.019039,77.594196
CRIMINAL BREACH OF TRUST,13.018683,77.577273
CRIMINAL BREACH OF TRUST,12.95429,77.64007
CRIMINAL BREACH OF TRUST,12.9914,77.5404
CRIMINAL BREACH OF TRUST,12.879214,77.624883
CRIMINAL BREACH OF TRUST,12.9596,77.51679
CRIMINAL BREACH OF TRUST,12.972911,77.607366
CRIMINAL BREACH OF TRUST,12.986378,77.631896
CRIMINAL BREACH OF TRUST,12.96455,77.569848
CRIMINAL BREACH OF TRUST,12.975652,77.668308
CRIMINAL BREACH OF TRUST,12.904772,77.627502
CRIMINAL BREACH OF TRUST,12.972132,77.587144
CRIMINAL BREACH OF TRUST,12.972065,77.585081
CRIMINAL BREACH OF TRUST,12.973147,77.615945
CRIMINAL BREACH OF TRUST,12.923101,77.584103
CRIMINAL BREACH OF TRUST,12.882721,77.56636
DACOITY,12.930566,77.626771
DACOITY,12.985523,77.569134
DACOITY,12.921745,77.542085
DACOITY,12.93488,77.616067
DACOITY,12.840048,77.663175
DACOITY,12.934475,77.619244
DACOITY,12.980425,77.623801
DACOITY,12.956812,77.619023
DACOITY,12.893696,77.648429
DACOITY,13.019173,77.628504
DACOITY,12.910671,77.624935
DACOITY,12.942164,77.601138
DACOITY,12.943769,77.607421
DACOITY,12.916311,77.570592
DACOITY,12.94689,77.618225
DACOITY,13.011225,77.547834
DACOITY,12.967299,77.625233
DACOITY,12.963762,77.669528
DACOITY,12.939409,77.552442
DACOITY,12.931335,77.542336
DACOITY,12.951527,77.613376
DACOITY,12.957862,77.600188
DACOITY,12.951061,77.604534
DACOITY,12.9917102,77.6573239
DACOITY,12.967852,77.574587
DACOITY,12.965612,77.571245
DACOITY,12.966789,77.578002
DACOITY,12.897936,77.634266
DACOITY,12.96864,77.578648
DACOITY,12.965202,77.574197
DACOITY,12.96572,77.574381
DACOITY,12.966736,77.576192
DACOITY,12.981035,77.568911
DACOITY,12.981379,77.522449
DACOITY,12.99119,77.523569
DACOITY,12.97675,77.57528
WRONGFUL RESTRAINT/CONFINEMENT,13.001542,77.553086
WRONGFUL RESTRAINT/CONFINEMENT,12.941794,77.583865
WRONGFUL RESTRAINT/CONFINEMENT,12.929257,77.567887
WRONGFUL RESTRAINT/CONFINEMENT,12.906991,77.634102
WRONGFUL RESTRAINT/CONFINEMENT,12.940324,77.542705
WRONGFUL RESTRAINT/CONFINEMENT,12.925852,77.537873
WRONGFUL RESTRAINT/CONFINEMENT,12.927965,77.538637
WRONGFUL RESTRAINT/CONFINEMENT,12.94085,77.552162
WRONGFUL RESTRAINT/CONFINEMENT,12.960858,77.528613
WRONGFUL RESTRAINT/CONFINEMENT,12.92898,77.55194
WRONGFUL RESTRAINT/CONFINEMENT,12.906082,77.629897
WRONGFUL RESTRAINT/CONFINEMENT,12.920204,77.64285
WRONGFUL RESTRAINT/CONFINEMENT,12.912727,77.626091
WRONGFUL RESTRAINT/CONFINEMENT,12.892153,77.634551
WRONGFUL RESTRAINT/CONFINEMENT,12.911942,77.574186
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.916498,77.645501
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.922732,77.613926
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.935776,77.561401
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.95866,77.639847
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.836584,77.536584
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.832425,77.664221
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.964786,77.555076
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.832652,77.654613
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.005599,77.593735
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.974436,77.60981
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.864438,77.57783
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.959061,77.528349
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.971475,77.629625
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.892371,77.63418
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.004148,77.666154
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.951781,77.59784
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.956206,77.545489
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.943172,77.52845
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.930386,77.536173
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.953079,77.567385
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.952473,77.540993
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.899858,77.575598
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.97702,77.52791
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.8993,77.6747
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.9042,77.596241
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.9534428,77.5504699
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.9415582,77.5225261
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.921519,77.543298
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.841944,77.638825
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.011002,77.568891
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.006834,77.561901
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.00276,77.54736
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.994832,77.676982
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.9603,77.6406
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.019144,77.646454
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.942466,77.552034
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.9179,77.534772
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.919717,77.534982
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.95645,77.53332
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.965442,77.52559
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.960858,77.528613
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.971404,77.570262
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.905075,77.517425
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.9818,77.5575
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.884295,77.643581
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.906052,77.627608
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,13.016704,77.613363
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.967833,77.579206
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.935124,77.56069
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.935168,77.562068
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.989533,77.593361
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.886844,77.647349
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.98991,77.593137
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.944231,77.552243
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.983519,77.585488
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.969716,77.583966
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.936736,77.581525
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.912742,77.594228
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.95963,77.52538
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.98271,77.518896
SCHEDULED CASTE AND THE SCHEDULED TRIBES ,12.991176,77.525132
FORGERY,12.912574,77.649366
FORGERY,12.978041,77.588175
FORGERY,12.91338,77.552119
FORGERY,12.875577,77.559633
FORGERY,12.917392,77.549458
FORGERY,12.94535,77.574093
FORGERY,12.912454,77.585217
FORGERY,13.014713,77.572692
FORGERY,12.840048,77.663175
FORGERY,12.968642,77.601693
FORGERY,12.968642,77.601559
FORGERY,12.981455,77.606145
FORGERY,12.931662,77.584089
FORGERY,13.004302,77.619647
FORGERY,12.892403,77.621332
FORGERY,12.919831,77.66721
FORGERY,12.903001,77.6622
FORGERY,12.931166,77.592238
FORGERY,12.919612,77.564389
FORGERY,12.922944,77.548688
FORGERY,12.840048,77.663175
FORGERY,12.98749,77.568307
FORGERY,12.998615,77.571385
FORGERY,13.014024,77.531824
FORGERY,13.0098,77.5254
FORGERY,12.852476,77.65583
FORGERY,12.98405,77.6229
FORGERY,12.972928,77.61614
FORGERY,12.9746,77.6143
FORGERY,12.9633,77.6375
FORGERY,12.98291,77.675994
FORGERY,13.010376,77.648194
FORGERY,12.93258,77.536492
FORGERY,12.9735,77.52367
FORGERY,12.958552,77.514283
FORGERY,12.938331,77.578632
FORGERY,12.907678,77.663721
FORGERY,12.971496,77.584342
FORGERY,12.974068,77.582044
FORGERY,12.973423,77.58336
FORGERY,12.973245,77.583576
FORGERY,12.97349,77.5833599
FORGERY,12.97296,77.582473
FORGERY,12.928953,77.584325
FORGERY,12.908779,77.584882
FORGERY,12.911719,77.570755
ARMS ACT  1959,12.979766,77.538539
ARMS ACT  1959,12.916961,77.610111
ARMS ACT  1959,12.934957,77.536131
ARMS ACT  1959,12.963246,77.670706
ARMS ACT  1959,12.962641,77.566106
ARMS ACT  1959,12.956919,77.583092
ARMS ACT  1959,12.965847,77.561836
ARMS ACT  1959,12.890987,77.587063
ARMS ACT  1959,12.897189,77.623009
ARMS ACT  1959,12.961656,77.543016
ARMS ACT  1959,12.922816,77.635575
ARMS ACT  1959,12.9446852,77.6068061
ARMS ACT  1959,12.950025,77.61785
ARMS ACT  1959,13.002371,77.519186
ARMS ACT  1959,12.922641,77.638031
ARMS ACT  1959,13.0098,77.5254
ARMS ACT  1959,12.965625,77.671114
ARMS ACT  1959,12.961254,77.563798
ARMS ACT  1959,12.957838,77.553591
ARMS ACT  1959,12.943381,77.522078
ARMS ACT  1959,12.976882,77.542684
ARMS ACT  1959,12.961323,77.52052
ARMS ACT  1959,12.976226,77.526541
ARMS ACT  1959,12.974861,77.544949
ARMS ACT  1959,12.975578,77.610818
ARMS ACT  1959,12.981145,77.569637
ARMS ACT  1959,12.977855,77.598601
ARMS ACT  1959,12.905135,77.633501
ARMS ACT  1959,12.966456,77.573796
ARMS ACT  1959,12.982819,77.60883
ARMS ACT  1959,12.946328,77.555864
ARMS ACT  1959,12.961315,77.577816
ARMS ACT  1959,12.96862,77.57903
ARMS ACT  1959,12.962108,77.576259
ARMS ACT  1959,12.97859,77.62381
AFFRAY,12.969976,77.531779
