code,mdy,utmx,utmy,depth_in_m,Info,color_hex,WKT,geometry,longitude,latitude
MBU,12/31/2008,778695.0,1440550.0,21.5,Pumping was on while measuring.,#F46D43,MULTIPOINT ((77.5694138843678 13.0181391032931)),MULTIPOINT (77.5694138843678 13.0181391032931),77.5694138843678,13.0181391032931
NUR IN,1/1/2009,778667.0,1440778.0,12.6,,#D9EF8B,MULTIPOINT ((77.5691771559719 13.0202013114607)),MULTIPOINT (77.5691771559719 13.0202013114607),77.5691771559719,13.0202013114607
NUR OUT,1/1/2009,778535.0,1440718.0,9.3,,#D9EF8B,MULTIPOINT ((77.5679554547649 13.0196713491607)),MULTIPOINT (77.5679554547649 13.0196713491607),77.5679554547649,13.0196713491607
CHOWKSI HALL,12/31/2008,778419.0,1440210.0,2.75,,#006837,MULTIPOINT ((77.566839488124 13.0150928780352)),MULTIPOINT (77.566839488124 13.0150928780352),77.566839488124,13.0150928780352
POST OFFICE,12/31/2008,778380.0,1440088.0,3.4,,#006837,MULTIPOINT ((77.5664688424183 13.0139943378394)),MULTIPOINT (77.5664688424183 13.0139943378394),77.5664688424183,13.0139943378394
PUMP HOUSE,12/31/2008,778673.0,1440359.0,4.5,,#66BD63,MULTIPOINT ((77.569193415107 13.0164157022284)),MULTIPOINT (77.569193415107 13.0164157022284),77.569193415107,13.0164157022284
SWIMM,1/1/2009,778929.0,1440777.0,1.7,,#006837,MULTIPOINT ((77.5715908646989 13.020168340227)),MULTIPOINT (77.5715908646989 13.020168340227),77.5715908646989,13.020168340227
ECE New,1/1/2009,778381.0,1441111.0,10.8,,#D9EF8B,MULTIPOINT ((77.5665732234798 13.0232355970245)),MULTIPOINT (77.5665732234798 13.0232355970245),77.5665732234798,13.0232355970245
ECE Old,1/1/2009,778262.0,1441163.0,10.3,,#D9EF8B,MULTIPOINT ((77.5654816985238 13.0237161998302)),MULTIPOINT (77.5654816985238 13.0237161998302),77.5654816985238,13.0237161998302
TFR,1/1/2009,778399.0,1441216.0,10.0,,#D9EF8B,MULTIPOINT ((77.566748832505 13.02418247962)),MULTIPOINT (77.566748832505 13.02418247962),77.566748832505,13.02418247962
NE New,1/1/2009,778563.0,1441443.0,8.0,,#66BD63,MULTIPOINT ((77.5682809324459 13.0262181263678)),MULTIPOINT (77.5682809324459 13.0262181263678),77.5682809324459,13.0262181263678
NE Old,1/1/2009,778627.0,1441377.0,12.0,Under repair.,#D9EF8B,MULTIPOINT ((77.5688644294957 13.0256160657298)),MULTIPOINT (77.5688644294957 13.0256160657298),77.5688644294957,13.0256160657298
Behind M.S.R. College Constrn,1/1/2009,778810.0,1441590.0,29.3,Pumping was on while measuring.,#A50026,MULTIPOINT ((77.5705703019736 13.0275234882992)),MULTIPOINT (77.5705703019736 13.0275234882992),77.5705703019736,13.0275234882992
Plantation,1/1/2009,778723.0,1441015.0,14.1,,#D9EF8B,MULTIPOINT ((77.5697151632349 13.0223371490988)),MULTIPOINT (77.5697151632349 13.0223371490988),77.5697151632349,13.0223371490988
New BW-1,1/1/2009,778052.0,1441042.0,17.0,,#F46D43,MULTIPOINT ((77.5635356879139 13.0226422827203)),MULTIPOINT (77.5635356879139 13.0226422827203),77.5635356879139,13.0226422827203
New BW-2,1/1/2009,778060.0,1440950.0,18.1,,#F46D43,MULTIPOINT ((77.5636008415561 13.0218104627378)),MULTIPOINT (77.5636008415561 13.0218104627378),77.5636008415561,13.0218104627378
New BW-3,1/1/2009,778006.0,1441259.0,16.0,,#D9EF8B,MULTIPOINT ((77.5631320525848 13.0246067656953)),MULTIPOINT (77.5631320525848 13.0246067656953),77.5631320525848,13.0246067656953
New BW-4,1/1/2009,778094.0,1441301.0,16.9,,#F46D43,MULTIPOINT ((77.563946719138 13.0249781551573)),MULTIPOINT (77.563946719138 13.0249781551573),77.563946719138,13.0249781551573
New BW-5,1/1/2009,777917.0,1441622.0,18.5,,#F46D43,MULTIPOINT ((77.5623458121556 13.0278940734188)),MULTIPOINT (77.5623458121556 13.0278940734188),77.5623458121556,13.0278940734188
NIAS-1,1/1/2009,777931.0,1441759.0,21.0,,#F46D43,MULTIPOINT ((77.5624875335965 13.0291304007211)),MULTIPOINT (77.5624875335965 13.0291304007211),77.5624875335965,13.0291304007211
NIAS-2,1/1/2009,778051.0,1441772.0,20.6,,#F46D43,MULTIPOINT ((77.5635943467709 13.0292368975209)),MULTIPOINT (77.5635943467709 13.0292368975209),77.5635943467709,13.0292368975209
AUTA,12/31/2008,778833.0,1440186.0,2.6,,#006837,MULTIPOINT ((77.570651354796 13.0148382862575)),MULTIPOINT (77.570651354796 13.0148382862575),77.570651354796,13.0148382862575
Gym,12/31/2008,777880.0,1440153.0,5.3,,#66BD63,MULTIPOINT ((77.5618684754217 13.0146270737246)),MULTIPOINT (77.5618684754217 13.0146270737246),77.5618684754217,13.0146270737246
Electical,12/31/2008,778930.0,1440296.0,1.1,,#006837,MULTIPOINT ((77.5715552450924 13.0158231148539)),MULTIPOINT (77.5715552450924 13.0158231148539),77.5715552450924,13.0158231148539
new1,3/10/2013,774384.0,1433858.0,23.1,Chandra layout,#F46D43,MULTIPOINT ((77.529084287315 12.958075135225)),MULTIPOINT (77.529084287315 12.958075135225),77.529084287315,12.958075135225
new2,3/10/2013,773695.0,1433953.0,19.8,Chandra layout Abandoned well,#F46D43,MULTIPOINT ((77.5227465423334 12.9589949309682)),MULTIPOINT (77.5227465423334 12.9589949309682),77.5227465423334,12.9589949309682
new3,3/10/2013,772916.0,1433988.0,16.2,Nagarabhavi,#D9EF8B,MULTIPOINT ((77.5155742726574 12.9593805544868)),MULTIPOINT (77.5155742726574 12.9593805544868),77.5155742726574,12.9593805544868
new4,3/10/2013,772215.0,1433964.0,18.3,Nagarabhavi II stage NGEF LAYOUT Abandoned well,#F46D43,MULTIPOINT ((77.5091150760767 12.9592260528171)),MULTIPOINT (77.5091150760767 12.9592260528171),77.5091150760767,12.9592260528171
new5,3/10/2013,771491.0,1433812.0,21.2,Mallathahalli,#F46D43,MULTIPOINT ((77.5024324439492 12.9579170648545)),MULTIPOINT (77.5024324439492 12.9579170648545),77.5024324439492,12.9579170648545
new6,3/10/2013,771363.0,1433481.0,24.0,Mallathahalli,#F46D43,MULTIPOINT ((77.5012235514213 12.9549381142016)),MULTIPOINT (77.5012235514213 12.9549381142016),77.5012235514213,12.9549381142016
new7,3/10/2013,770967.0,1433163.0,23.2,Jnahajyothi nagar,#F46D43,MULTIPOINT ((77.4975473203162 12.952100277221)),MULTIPOINT (77.4975473203162 12.952100277221),77.4975473203162,12.952100277221
new8,3/10/2013,769995.0,1432818.0,25.0,Somanahalli,#F46D43,MULTIPOINT ((77.4885632461164 12.9490691837355)),MULTIPOINT (77.4885632461164 12.9490691837355),77.4885632461164,12.9490691837355
new9,3/10/2013,769927.0,1432479.0,21.6,Amma arch,#F46D43,MULTIPOINT ((77.4879065026399 12.9460125796957)),MULTIPOINT (77.4879065026399 12.9460125796957),77.4879065026399,12.9460125796957
new10,3/10/2013,770605.0,1432301.0,24.0,Jnahajyothi nagar 2nd stage,#F46D43,MULTIPOINT ((77.4941354392045 12.9443448049851)),MULTIPOINT (77.4941354392045 12.9443448049851),77.4941354392045,12.9443448049851
new11,3/10/2013,770667.0,1432065.0,23.1,Mariyappanapalya,#F46D43,MULTIPOINT ((77.4946852918296 12.9422072835021)),MULTIPOINT (77.4946852918296 12.9422072835021),77.4946852918296,12.9422072835021
new12,3/10/2013,770423.0,1431453.0,23.4,Nagadevana halli,#F46D43,MULTIPOINT ((77.4923829475187 12.9366998824057)),MULTIPOINT (77.4923829475187 12.9366998824057),77.4923829475187,12.9366998824057
new13,3/10/2013,770733.0,1431146.0,20.0,Valagele kere,#F46D43,MULTIPOINT ((77.4952106064387 12.9338990958085)),MULTIPOINT (77.4952106064387 12.9338990958085),77.4952106064387,12.9338990958085
new14,3/10/2013,771479.0,1430556.0,18.0,Nisrga layout,#F46D43,MULTIPOINT ((77.5020283681453 12.9285031558981)),MULTIPOINT (77.5020283681453 12.9285031558981),77.5020283681453,12.9285031558981
new15,3/10/2013,770322.0,1430910.0,19.1,Indus wettside Hospital shivanapalya,#F46D43,MULTIPOINT ((77.4914039812193 12.9318032221389)),MULTIPOINT (77.4914039812193 12.9318032221389),77.4914039812193,12.9318032221389
new16,3/10/2013,769943.0,1430355.0,15.6,Kengeri satallite town,#D9EF8B,MULTIPOINT ((77.4878635795077 12.9268225635169)),MULTIPOINT (77.4878635795077 12.9268225635169),77.4878635795077,12.9268225635169
new17,3/10/2013,769425.0,1430177.0,19.1,Kengeri satallite town( Subash nagar ),#F46D43,MULTIPOINT ((77.4830768157607 12.9252599140081)),MULTIPOINT (77.4830768157607 12.9252599140081),77.4830768157607,12.9252599140081
new18,3/10/2013,769432.0,1429292.0,48.2,Kengeri railway station,#A50026,MULTIPOINT ((77.4830622469066 12.9172640079373)),MULTIPOINT (77.4830622469066 12.9172640079373),77.4830622469066,12.9172640079373
new19,3/10/2013,769292.0,1428948.0,16.2,Kengeri satallite town(govt. high school ),#D9EF8B,MULTIPOINT ((77.481742178749 12.9141684864453)),MULTIPOINT (77.481742178749 12.9141684864453),77.481742178749,12.9141684864453
new20,3/10/2013,769334.0,1428558.0,15.0,Kengeri,#D9EF8B,MULTIPOINT ((77.4820941943463 12.9106414563594)),MULTIPOINT (77.4820941943463 12.9106414563594),77.4820941943463,12.9106414563594
new21,3/10/2013,771278.0,1430294.0,17.1,Mysore road (V.R.L Opposite),#F46D43,MULTIPOINT ((77.500153565274 12.9261539660559)),MULTIPOINT (77.500153565274 12.9261539660559),77.500153565274,12.9261539660559
new22,3/10/2013,772653.0,1431418.0,42.0,Bangalore university entrance,#A50026,MULTIPOINT ((77.5129189549312 12.9361865634297)),MULTIPOINT (77.5129189549312 12.9361865634297),77.5129189549312,12.9361865634297
new23,3/10/2013,773122.0,1437033.0,17.3,Sumanahalli,#F46D43,MULTIPOINT ((77.5177486372947 12.9868706021373)),MULTIPOINT (77.5177486372947 12.9868706021373),77.5177486372947,12.9868706021373
new24,3/10/2013,772762.0,1436008.0,22.1,Malagala main road,#F46D43,MULTIPOINT ((77.5143391162127 12.9776428989581)),MULTIPOINT (77.5143391162127 12.9776428989581),77.5143391162127,12.9776428989581
new25,3/10/2013,772848.0,1435469.0,20.0,Malagala Abandoned well,#F46D43,MULTIPOINT ((77.5150823633658 12.9727659263272)),MULTIPOINT (77.5150823633658 12.9727659263272),77.5150823633658,12.9727659263272
new26,3/10/2013,772400.0,1435719.0,18.0,Nagarabhavi II stage,#F46D43,MULTIPOINT ((77.5109782180607 12.9750643019382)),MULTIPOINT (77.5109782180607 12.9750643019382),77.5109782180607,12.9750643019382
new27,3/10/2013,772122.0,1434798.0,14.0,Nagarabhavi 17 th block,#D9EF8B,MULTIPOINT ((77.5083339278339 12.9667686854754)),MULTIPOINT (77.5083339278339 12.9667686854754),77.5083339278339,12.9667686854754
new28,3/10/2013,772741.0,1434228.0,16.8,Nagarabhavi 6th block,#F46D43,MULTIPOINT ((77.5139840915293 12.9615642831125)),MULTIPOINT (77.5139840915293 12.9615642831125),77.5139840915293,12.9615642831125
new29,3/10/2013,772480.0,1434210.0,18.3,Nagarabhavi 6th block,#F46D43,MULTIPOINT ((77.5115783272139 12.9614248802713)),MULTIPOINT (77.5115783272139 12.9614248802713),77.5115783272139,12.9614248802713
new30,3/10/2013,771603.0,1434142.0,21.4,Kengunta,#F46D43,MULTIPOINT ((77.5034939001522 12.9608883874628)),MULTIPOINT (77.5034939001522 12.9608883874628),77.5034939001522,12.9608883874628
new31,3/10/2013,771620.0,1434482.0,23.0,Balagangadhar nagar,#F46D43,MULTIPOINT ((77.5036812096106 12.9639584612536)),MULTIPOINT (77.5036812096106 12.9639584612536),77.5036812096106,12.9639584612536
new32,3/10/2013,771654.0,1435337.0,23.6,I.T.I layout,#F46D43,MULTIPOINT ((77.5040716874904 12.971679562683)),MULTIPOINT (77.5040716874904 12.971679562683),77.5040716874904,12.971679562683
new33,3/10/2013,771953.0,1435764.0,24.0,Papareddipalya,#F46D43,MULTIPOINT ((77.5068646353392 12.9755105618658)),MULTIPOINT (77.5068646353392 12.9755105618658),77.5068646353392,12.9755105618658
new34,3/10/2013,771946.0,1436480.0,25.2,Annapoorneshwari nagar,#F46D43,MULTIPOINT ((77.5068650068884 12.9819795455745)),MULTIPOINT (77.5068650068884 12.9819795455745),77.5068650068884,12.9819795455745
new35,3/10/2013,772070.0,1436768.0,25.0,srigandhada kavalu,#F46D43,MULTIPOINT ((77.5080334064851 12.9845703213921)),MULTIPOINT (77.5080334064851 12.9845703213921),77.5080334064851,12.9845703213921
new36,3/10/2013,772507.0,1436342.0,19.0,B.D.A complex,#F46D43,MULTIPOINT ((77.5120204170092 12.9806829580311)),MULTIPOINT (77.5120204170092 12.9806829580311),77.5120204170092,12.9806829580311
new37,3/10/2013,772475.0,1436836.0,22.7,Kottigepalya Abandoned well,#F46D43,MULTIPOINT ((77.5117704829922 12.9851485968463)),MULTIPOINT (77.5117704829922 12.9851485968463),77.5117704829922,12.9851485968463
new38,3/10/2013,772479.0,1437024.0,22.2,Vokkaligara sanga,#F46D43,MULTIPOINT ((77.5118244038664 12.9868466299386)),MULTIPOINT (77.5118244038664 12.9868466299386),77.5118244038664,12.9868466299386
new39,3/10/2013,772710.0,1437196.0,20.6,National institute of unani medicine,#F46D43,MULTIPOINT ((77.5139680491751 12.9883798910127)),MULTIPOINT (77.5139680491751 12.9883798910127),77.5139680491751,12.9883798910127
new40,3/10/2013,771771.0,1437203.0,25.8,Sunkadakatte,#F46D43,MULTIPOINT ((77.5053183822425 12.9885266944434)),MULTIPOINT (77.5053183822425 12.9885266944434),77.5053183822425,12.9885266944434
new41,3/10/2013,773185.0,1437089.0,21.6,Narasimharaja colony,#F46D43,MULTIPOINT ((77.5183341006118 12.9873708780455)),MULTIPOINT (77.5183341006118 12.9873708780455),77.5183341006118,12.9873708780455
new42,3/10/2013,781478.0,1442914.0,23.5,hebbala w.no.21,#F46D43,MULTIPOINT ((77.5952757040421 13.0392385825432)),MULTIPOINT (77.5952757040421 13.0392385825432),77.5952757040421,13.0392385825432
new43,3/10/2013,783093.0,1442884.0,20.0,viranapalaya extn ringroad,#F46D43,MULTIPOINT ((77.6101525826616 13.0388179616307)),MULTIPOINT (77.6101525826616 13.0388179616307),77.6101525826616,13.0388179616307
new44,3/10/2013,784461.0,1442435.0,23.6,ward no 23 nagwara,#F46D43,MULTIPOINT ((77.6227136774499 13.0346346676767)),MULTIPOINT (77.6227136774499 13.0346346676767),77.6227136774499,13.0346346676767
new45,3/10/2013,787075.0,1442879.0,22.8,hormavu agara,#F46D43,MULTIPOINT ((77.6468392218613 13.0384002433241)),MULTIPOINT (77.6468392218613 13.0384002433241),77.6468392218613,13.0384002433241
new46,3/10/2013,786328.0,1442511.0,22.9,hennur mainroad abandoned borewell,#F46D43,MULTIPOINT ((77.6399217561459 13.0351463698385)),MULTIPOINT (77.6399217561459 13.0351463698385),77.6399217561459,13.0351463698385
new47,3/10/2013,785146.0,1440986.0,21.0,HBR layout ward no 24,#F46D43,MULTIPOINT ((77.6288864793738 13.0214816688028)),MULTIPOINT (77.6288864793738 13.0214816688028),77.6288864793738,13.0214816688028
new48,3/10/2013,786015.0,1441569.0,25.0,maniappa layout,#F46D43,MULTIPOINT ((77.6369479501029 13.0266666133516)),MULTIPOINT (77.6369479501029 13.0266666133516),77.6369479501029,13.0266666133516
new49,3/10/2013,786455.0,1440871.0,26.8,HRBR layout kalyan nagar,#A50026,MULTIPOINT ((77.6409347042789 13.0203202602014)),MULTIPOINT (77.6409347042789 13.0203202602014),77.6409347042789,13.0203202602014
new50,3/10/2013,787692.0,1441456.0,27.8,babusahibpalya ward no 25,#A50026,MULTIPOINT ((77.6523867337757 13.0254881689166)),MULTIPOINT (77.6523867337757 13.0254881689166),77.6523867337757,13.0254881689166
new51,3/10/2013,787509.0,1440225.0,29.1,banaswadi ward no 27,#A50026,MULTIPOINT ((77.6505825498689 13.0143858380513)),MULTIPOINT (77.6505825498689 13.0143858380513),77.6505825498689,13.0143858380513
new52,3/10/2013,789272.0,1440222.0,25.2,kalkere mainroad abandoned borewell,#F46D43,MULTIPOINT ((77.6668232181468 13.0141922057192)),MULTIPOINT (77.6668232181468 13.0141922057192),77.6668232181468,13.0141922057192
new53,3/10/2013,780099.0,1439847.0,30.0,rammurthy nagar ward no 51,#A50026,MULTIPOINT ((77.5822829674132 13.0116600447689)),MULTIPOINT (77.5822829674132 13.0116600447689),77.5822829674132,13.0116600447689
new54,3/10/2013,791166.0,1439580.0,25.7,dooravani nagar ITI colony,#F46D43,MULTIPOINT ((77.6842082844512 13.0082131568915)),MULTIPOINT (77.6842082844512 13.0082131568915),77.6842082844512,13.0082131568915
new55,3/10/2013,792172.0,1440018.0,30.0,ward no 52 k r puram,#A50026,MULTIPOINT ((77.6935179468209 13.0120734023181)),MULTIPOINT (77.6935179468209 13.0120734023181),77.6935179468209,13.0120734023181
new56,3/10/2013,792576.0,1439561.0,27.2,ward no 53 k r puram,#A50026,MULTIPOINT ((77.6971948488216 13.0079068083603)),MULTIPOINT (77.6971948488216 13.0079068083603),77.6971948488216,13.0079068083603
new57,3/10/2013,792686.0,1439489.0,29.0,ward no 53 k r puram,#A50026,MULTIPOINT ((77.6982010876978 13.0072459214659)),MULTIPOINT (77.6982010876978 13.0072459214659),77.6982010876978,13.0072459214659
new58,3/10/2013,790603.0,1438821.0,26.6,vijanapura k r puram bridge,#A50026,MULTIPOINT ((77.6789484674273 13.0014108987542)),MULTIPOINT (77.6789484674273 13.0014108987542),77.6789484674273,13.0014108987542
new59,3/10/2013,789489.0,1438962.0,30.0,vijanapura ward no 51,#A50026,MULTIPOINT ((77.6687004473381 13.0027902546472)),MULTIPOINT (77.6687004473381 13.0027902546472),77.6687004473381,13.0027902546472
new60,3/10/2013,789063.0,1439002.0,17.0,vijanapura ward no 51 struggle,#F46D43,MULTIPOINT ((77.6647801516281 13.0031918964151)),MULTIPOINT (77.6647801516281 13.0031918964151),77.6647801516281,13.0031918964151
new61,3/10/2013,788643.0,1438964.0,28.3,kasturi nagar ward no 50,#A50026,MULTIPOINT ((77.6609075879958 13.0028883479252)),MULTIPOINT (77.6609075879958 13.0028883479252),77.6609075879958,13.0028883479252
new62,3/10/2013,789179.0,1436997.0,10.2,ward no 57 c v raman nagar kagadasapura,#D9EF8B,MULTIPOINT ((77.6656553520372 12.9850700047981)),MULTIPOINT (77.6656553520372 12.9850700047981),77.6656553520372,12.9850700047981
new63,3/10/2013,788996.0,1437522.0,24.4,nagawarapalya ward no 57 abandoned borewell,#F46D43,MULTIPOINT ((77.6640203086945 12.9898295616416)),MULTIPOINT (77.6640203086945 12.9898295616416),77.6640203086945,12.9898295616416
new64,3/10/2013,791149.0,1438368.0,38.1,B. narayanpura ward no 55 k r puram,#A50026,MULTIPOINT ((77.6839339268238 12.9972671027869)),MULTIPOINT (77.6839339268238 12.9972671027869),77.6839339268238,12.9972671027869
new65,3/10/2013,791289.0,1437664.0,15.2,mahadevapura open well,#D9EF8B,MULTIPOINT ((77.6851551230994 12.9908947236382)),MULTIPOINT (77.6851551230994 12.9908947236382),77.6851551230994,12.9908947236382
new66,3/10/2013,791797.0,1437027.0,24.0,mahadevapura borewell chinappa layout,#F46D43,MULTIPOINT ((77.6897723754523 12.9850924731803)),MULTIPOINT (77.6897723754523 12.9850924731803),77.6897723754523,12.9850924731803
new67,3/10/2013,790911.0,1437426.0,33.2,ward no 81 kagadasapura drdo 2-phase,#A50026,MULTIPOINT ((77.6816502599042 12.9887809006072)),MULTIPOINT (77.6816502599042 12.9887809006072),77.6816502599042,12.9887809006072
new68,3/10/2013,791884.0,1437463.0,28.0,shivganga layout outer ringroad,#A50026,MULTIPOINT ((77.6906161281801 12.989022431911)),MULTIPOINT (77.6906161281801 12.989022431911),77.6906161281801,12.989022431911
new69,3/10/2013,792638.0,1437073.0,26.2,whitefield mainroad garudachapalya,#A50026,MULTIPOINT ((77.6975231201235 12.9854276679432)),MULTIPOINT (77.6975231201235 12.9854276679432),77.6975231201235,12.9854276679432
new70,3/10/2013,792236.0,1435897.0,32.5,pragathi layout ward no 85 doddanekundi,#A50026,MULTIPOINT ((77.693705919747 12.9748436559644)),MULTIPOINT (77.693705919747 12.9748436559644),77.693705919747,12.9748436559644
new71,3/10/2013,793693.0,1435623.0,40.0,ITPL area,#A50026,MULTIPOINT ((77.7070985989849 12.9722293586596)),MULTIPOINT (77.7070985989849 12.9722293586596),77.7070985989849,12.9722293586596
new72,3/10/2013,792843.0,1435365.0,40.2,ward no 85 karthik nagar,#A50026,MULTIPOINT ((77.6992447582699 12.9699803116669)),MULTIPOINT (77.6992447582699 12.9699803116669),77.6992447582699,12.9699803116669
new73,3/10/2013,792369.0,1433961.0,31.0,marthahalli ward no 86,#A50026,MULTIPOINT ((77.6947425900077 12.9573436952317)),MULTIPOINT (77.6947425900077 12.9573436952317),77.6947425900077,12.9573436952317
new74,3/10/2013,793875.0,1434217.0,33.2,varthur main road,#A50026,MULTIPOINT ((77.7086373933442 12.9595121028884)),MULTIPOINT (77.7086373933442 12.9595121028884),77.7086373933442,12.9595121028884
new75,3/10/2013,793297.0,1433025.0,10.0,munnekola marthahalli (quite shallow possibly because of nearby bellandur lake,#D9EF8B,MULTIPOINT ((77.7031979687535 12.9488005529624)),MULTIPOINT (77.7031979687535 12.9488005529624),77.7031979687535,12.9488005529624
